name,address,lat,lng,id,place_id
Little Caesars Pizza,"1504 Westchester Avenue, Bronx",40.8282709,-73.8797009,ed69dc747c77afb06b700510f19a6ba5e8cf3a3a,ChIJm1HJiPr0wokRc1kxTw9UJXY
Little Caesars Pizza,"300 Baychester Avenue, Bronx",40.8664293,-73.8297997,594a38906c348854e017892ac4e60df9253d5c86,ChIJ8xFaGLqMwokRl8uuSDb74AM
Little Caesars Pizza,"2011a Williamsbridge Rd, Bronx",40.8544635,-73.8549748,b73f8cdda85149187d047f9d02282064d2e1fac2,ChIJWa8F7qf0wokR7jFknGBBka0
Little Caesars Pizza,"3533 Boston Road, Bronx",40.8778348,-73.8454027,1b30dc8c779916ea166b18feeef9c82cc82ac0e3,ChIJU1e-ZTTzwokRiYqCm_fa7dc
Little Caesars Pizza,"4711 White Plains Road, Bronx",40.90386,-73.85014,50180b239e263ded2265ef10562579aab7e736cb,ChIJK0koKM7ywokRYigmGBo5ic0
Little Caesars Pizza,"3572 White Plains Road, Bronx",40.8788002,-73.8651423,ec3ef5bede466ee46304bcf19ae5e2b6734e0058,ChIJ15FsfhXzwokRE5EWya_u-CM
Little Chopsticks Kitchen,"959 Leggett Avenue, Bronx",40.8153576,-73.900047,056f4c359bc057afe3d97c1e7319a085deaeb1d8,ChIJ-x-NLq71wokRJz_q9eZvO4s
Little Fish Big Fish Chips & Things,"147 Lewis Avenue, Brooklyn",40.6918692,-73.9366606,3f6f16d89f19a75cb31dc4c013db095764f8b9ca,ChIJ6dk6g_VbwokRT4bwYTRoYt4
Little Italy Pizza,"876 Broadway, Brooklyn",40.6981313,-73.9377756,1ae4b2ecd24041ac821957821464221fd5064bae,ChIJHc_ElfdbwokRMvOuDmgndS4
Little Italy Pizza & Tex Mex,"1306 Flatbush Avenue, Brooklyn",40.6382209,-73.9536956,bd67896313718fbc4024f45bd7051c308b649cc0,ChIJmcROS0lbwokRPlLcQRN-JYA
Little Lamb Mongolian Hot Pot,"40-24 College Point Boulevard, Flushing",40.7572449,-73.834284,a8dfb6d99da5cd291a1e9f2a293518ff411e587f,ChIJg-xRFgxgwokRdaLM8M32dss
Little Morocco,"2439 Steinway Street, Astoria",40.7679844,-73.9113188,279017db5d6af528d8d1c0b35bed7adcffd11693,ChIJMV_ubmpfwokR3P-iT6Cfn6I
Little Munchies,"734 Evergreen Avenue, Brooklyn",40.6866557,-73.9094357,f1962d09e9788efba39ea5e926d994830ef0d6c7,ChIJJxKpCj9cwokRpm71hvoLZzI
Little Ochi Inc,"21507 Jamaica Avenue, Jamaica",40.717367,-73.7405309,ed02dae159cf816b2aee2da4433abf6b47418eb0,ChIJl0RImNNjwokRJ5fII58vaqU
Little Pepper,"18-24 College Point Boulevard, College Point",40.7824465,-73.8460492,b571dc91429b2a9870029b7182b47e5af8e79965,ChIJ1ec4s1P1wokRUK_74W1Q0q0
Little Rock Restaurant Inc,"1250 Morrison Avenue, Bronx",40.8311313,-73.8748249,3e676f86496fd97776e56709121453a1246dda1f,ChIJnRczre_0wokRds-3OB8ZE-c
Little Saigon Cuisine,"25309 Northern Boulevard, Little Neck",40.7709935,-73.7355064,14d499781d6bcf0e2f87e9f409a56aecd14ca00f,ChIJs4lwy--JwokRJfmr9XVd7e4
Little sheep hot pot,little sheep mongolia hot pot,40.7572449,-73.834284,279f693d8569de3a4b207f220667562615cafbdc,ChIJ-R7qQAxgwokRDSmfCwUYKQA
Little Sheep Mongolian Hot Pot,"136-59 37th Avenue, Flushing",40.762226,-73.829007,575b8b6a673a653d2d36fc630f0015e5209ef710,ChIJr8LVDRBgwokRyDh0PHv1Uik
Little Skips,"941 Willoughby Avenue, Brooklyn",40.6976359,-73.9312599,5b3bdccc3d887cfad37c60a9f0ebba1569602313,ChIJg802owhcwokR-k6AnS-vkWA
Little Toninos Pizzeria Cafe,"424 Greenwood Avenue, Brooklyn",40.6507319,-73.9770569,377fcec047ddb274c56ca3ccafec23667e19a2a9,ChIJh3UI_iNbwokRSyALAOVdvyE
Little Trini Spot,"728 Liberty Avenue, Brooklyn",40.6762849,-73.8827031,9dbb2846b776d432324345003c1d57adf17350ea,ChIJc6FRUbFdwokR1JYIWEo8G_0
Littleneck,"288 3rd Avenue, Brooklyn",40.6773121,-73.9863025,62c498e9bdf2add5d2be129451161057f186c78c,ChIJm5NonFVawokR29VBvIO1-b0
Livingroom Steakhouse,"2402 86th Street, Brooklyn",40.5989018,-73.9893344,49acc96f5a71b7cb6301bf4a26a7e08621bec2b5,ChIJ21LmNQdFwokRkJ4GDhrE0AQ
LJ Pizza,"2734 Jerome Avenue, Bronx",40.8690134,-73.8959109,fbd4e5cbc7bf2878ca23d5ea2375d8c630741cd0,ChIJgQv7XoTzwokRfRm7O0CLYIw
LLC,"24-55 Brooklyn Queens Expressway West, Queens",40.7640145,-73.9022991,c9ea7cfb974bf9ea61dd9ce0f7cb4a3c6de3d619,ChIJXY0kOG1fwokRtYsn-g3J7bk
Lo Duca Pizza,"14 Newkirk Plaza, Brooklyn",40.6350704,-73.9624444,3a1bc011b67bbe1d490e24a9d113d401aef57b56,ChIJcadf4zRbwokRpzEvFS9-_6Q
Lobo,"188 5th Avenue, Brooklyn",40.6772021,-73.980113,1a2b3070be06fe8c77367fb5056787cc93e23955,ChIJPfVaX6pbwokR28fqg1a93AM
Lobo,"218 Court Street, Brooklyn",40.6865651,-73.9940793,0433506fbb66435149b1443e80bd238cb8805408,ChIJ30X-EVBawokRbsoyYfGQoeM
Lobster House Seafood Buffet-the FREE unlimited BEER restaurant,"95-25 Queens Boulevard, Rego Park",40.7310651,-73.8635938,5dd2372fa37be03f662fa14b649d4e8731ccbf6e,ChIJRSC5SzZewokRLFXXQx7Z0Cs
Local Bar & Grill,"39-24 Bell Boulevard, Bayside",40.764571,-73.7717714,8b9edba570489ac6fa91111f948de2bc248e454d,ChIJ2fj1VnWKwokRfHVbbYQKj34
Local Liquids,"209 Beach 116th Street, Rockaway Park",40.5800079,-73.837525,68e0a25b05075595b0b1260aff3b5f9a71cdad42,ChIJk1xZ6itowokRYHmhWz9AxLs
Locanda Verde,"377 Greenwich Street, New York",40.7199233,-74.0099233,bac989afd4db983b0b44c817d56938a4f2cb7c1c,ChIJTWkuhfVZwokRS_go-fdp7Vs
Locanda Vini & Olii,"129 Gates Avenue, Brooklyn",40.684954,-73.9629395,a7d2fe95b52a924050c9550d22fd4c76eddb75cf,ChIJ0Wca-7xbwokRFg1cpaHFp2c
Lodge,"318 Grand Street, Brooklyn",40.7125621,-73.9567204,a496e4feff90d6f357bb1beeff96600f790fa8c1,ChIJJzDKd19ZwokR8fxqw3IT8vk
Loki Bar,"341 2nd Street, Brooklyn",40.673772,-73.983069,66a09f1ff26d4d194a8abd93545e12433589f877,ChIJfQyiKgBbwokRWof4eRqHAXU
Loma Corporation,"5828 99th Street, Corona",40.7371195,-73.8596611,2e6c13e1c0e20cb6ab0aa374721cdb4a9fda4abb,ChIJqZX3qTRewokRcE1FlijBHj0
Loma Restaurant,"754 New Lots Avenue, Brooklyn",40.666148,-73.882613,7b8dea3ed53aeb1cc1fb8defb460786b8fbac2b6,ChIJyYXCUKldwokR9bWwKPNC7-g
Loma Restaurant #5,"454 Rockaway Avenue, Brooklyn",40.6688144,-73.9107851,72798d3e822e1128c178aaf5657747fc04738964,ChIJ5XVWT15cwokRTeCAEOrqKW8
Lomazoyatl Deli Grocery,"10616 Corona Avenue, Corona",40.743648,-73.8565882,7546dfb3e00a4d9f4807be56961ef035fa53d9c1,ChIJSaKjWM5fwokRb84OLEG-nx8
Lombardi's Pizza,"32 Spring Street, New York",40.7215337,-73.9956235,73973bd1fac905f102ee1afe536594dc42bca5ff,ChIJp-cWE4pZwokRmUI8_BIF8dg
Londel's Supper Club,"2620 Frederick Douglass Boulevard, New York",40.8194019,-73.9441557,05b3d6b46612c3a04f26e491998efdaf44f242e1,ChIJs_TsZXr2wokRdBl8ZcKroXs
London Lennies,"63-88 Woodhaven Boulevard, Rego Park",40.7221504,-73.8676389,716ec4a1e400cae0a0f747254caee11362d5b0d9,ChIJc0MR70BewokRTMXd_MHdgm8
Long Shine,"47 East Broadway, New York",40.7133884,-73.9958067,272e1cf31bdc4123e3e071597d8129acaf54a2a7,ChIJ32OyFiZawokRWOFFmIdosB8
Long Xin Chinese Kitchen,"1687 Boston Road, Bronx",40.8367278,-73.8891441,14c72c17b6b20eb6c117ac15f97d94665b3869a3,ChIJyWa5Xl_0wokRf2259Zwvzxc
Longevousjoy,"6610 Bay Parkway, Brooklyn",40.6131497,-73.9825197,4d4094226299ce1f1694a072454eb42ee298fab1,ChIJ82dn2-FEwokRnv9vSso0cUY
Loon Chuan,"85 Page Avenue, Staten Island",40.5221493,-74.234573,30813c337aececb8829d78de9c5bca8f9bdf3335,ChIJ_6FkRFu1w4kR34JKuwoWBjQ
LOONG XIN ASIAN CUISINE,"670 East 233rd Street, Bronx",40.8935784,-73.8584592,1909cb237a85bad37e4b12b9d180bab453faa820,ChIJV9P0OyfzwokRED5-DwhHvOs
Loreley,"7 Rivington Street, New York",40.7212666,-73.9928472,40adb711f28f21864cf8fcf3f6f08fec87e4fe78,ChIJhV1tboZZwokRCNghkde1e2w
Loretta's Pizza,"3276 Layton Avenue, Bronx",40.8357579,-73.8179602,523eb22085e4fcfbc2aabba6e0b71adf956db733,ChIJ8yVV-2mLwokRLAAhn7mByp4
Lorna's Restaurant,"12619 Merrick Boulevard, Jamaica",40.6818799,-73.7655861,474d24f340e710211dde569e104469c90b18c9e6,ChIJu5ekf7RmwokRfhD0Kt0Xvis
Los Amigos,"2273 31st Street, Long Island City",40.7744707,-73.9123635,b33872dbc43024153169684f23fb01443f279102,ChIJFRPMAWhfwokRSUZY5yv2Jpo
Los Feliz,"109 Ludlow Street #1, New York",40.7193959,-73.9889113,c82dfc700f857e99471ee9e2684e0bb3aa5b10ea,ChIJUWElLYFZwokRVIdtzsMLnvo
Los Latinos Restaurant Inc,"226 Willis Avenue # 1, Bronx",40.8085462,-73.9229773,592411594b02245275788559151fa2eb4a5a2f99,ChIJccQBJMP1wokR1XwLSX7PxDE
Los Mismos Amigos,"104-11 Roosevelt Avenue, Corona",40.7501577,-73.861271,08b2750dc7c7133274a2be4da621e0f48d37a63e,ChIJWdTT9cZfwokRyqqQhbXqCZE
Los Molcajetes,"25-22 30th Avenue, Long Island City",40.7681049,-73.9244853,f9a6e9c500342bde2363c005511433155114f3da,ChIJ444edEhfwokRaUVWOZfKkzU
Los Pollos,"45-51 46th Street, Woodside",40.7414843,-73.918821,4568d6defe7ea904756c359979f0187dfea59e2f,ChIJ5-AAUdlewokRf_3RRa49Q98
Los Portales,"25-08 Broadway, Astoria",40.7631229,-73.9282512,b761f64b795c007867764ee8d3329872c0872078,ChIJM83MwzZfwokRNVFzSCpYFWk
Los Recuderos Restaurant,"14605 34th Avenue, Flushing",40.7674892,-73.8209268,61e2db5549f2cc243c521ec8a3a8e2b98d7f34dd,ChIJRd_IJR9gwokRl1hFw6fvXp4
Los Tacos Locos Y Loncheria,"32-15 Junction Boulevard, East Elmhurst",40.7581806,-73.8742644,c99b79cd8f7da8c3ea75f51d2a9d889dfa8aff63,ChIJGyvLCr1fwokR6kAno6tdEbg
Los Tres Luceres,"733 Knickerbocker Avenue, Brooklyn",40.6940479,-73.9095423,9ff45ac7ebc949ddb1c19ce430fa64420479c6c9,ChIJzeryHz1cwokRTnE-kZPoixo
Los Tres Milagros,"1530 Saint Nicholas Avenue, New York",40.85264,-73.9309338,054628a25aa7a03c77682aea0e36b349fa5efae0,ChIJXdhFbRz0wokRi2UZcuz8O-8
Los Tres Potrillos,"40-20 Junction Boulevard, Corona",40.7485301,-73.8692449,ace390be5143055e3e55ead38f997a2754e120d9,ChIJj7OPY7dfwokRXMQt2tYM1oA
Los Tres Potrillos,"111-16 Roosevelt Avenue, Corona",40.7516113,-73.8551064,c3e9285af31324f60430a5df163e45293ab35ee8,ChIJj_EYoMRfwokRp4WdtCptilE
Los Tres Potrillos Restaurant,"812 East 149th Street, Bronx",40.8124448,-73.9060488,e7be5c51716efba5e7f51dcd75042c370416f206,ChIJg6WsG7r1wokR5f0qkBywrXE
Los Verdes,"46-26 Greenpoint Avenue, Woodside",40.7423018,-73.918068,c8a3a63ec87883548348eede48ba574a0f284f0e,ChIJowDryt5ewokR7fE-FiAkEdU
Lot 2,"687 6th Avenue, Brooklyn",40.6606097,-73.9903438,4081b65c26621188d8617eab15d2b95f0d1fc49d,ChIJfTsA6uZawokRr8BUpa-yqbc
Lots O Bagels,"3005 Broadway, Long Island City",40.7623593,-73.9258303,f29a88850157e48340eb7722192ec4c797885504,ChIJUeWfNzdfwokRLapkzqlHHm4
Lotus Garden,"4200 Hylan Boulevard, Staten Island",40.5374332,-74.1498492,793df668ebf151735ae0e6e0c612572e62e14140,ChIJ14FWSEpKwokR7AYK6MIo39k
Lotus Pad - Chinese Restaurant,"25-25 Parsons Boulevard, Flushing",40.7760898,-73.8243913,b47efcefedf1525f2104b44c177bf4e445ca6bce,ChIJd82ntaaKwokRB_LMHJg0d-s
Louie's,"81-34 Baxter Avenue, Elmhurst",40.7459309,-73.8834767,18a1da058e74eaa9fc1c599e7ac6346e75ea3c41,ChIJxUnkValfwokRiMyos0C4j1M
Louie's Dale Diner,"189 West 231st Street, Bronx",40.8788515,-73.9041563,123175c58a8ce0e36d18bac27d8cca6702e91578,ChIJNR-s5ZbzwokRJCvuqY6hbEk
Louis Seafood Restaurant,"3478 East Tremont Avenue, Bronx",40.8314748,-73.8272589,ed6fac44e25944cd5cbb7a2c21dd2219a566cced,ChIJn6cIgDiLwokR58dUY9RHkCU
Loukoumi Taverna,"45-07 Ditmars Boulevard, Queens",40.7707803,-73.9027716,6b8c3b50f35c3373d81631f95217023c5dc595df,ChIJ11iMTW5fwokRYr9z-BtZDr0
Lounge Bar Cave,"2320 McDonald Avenue, Brooklyn",40.5956949,-73.9737374,5054ed7dca97069c57a3bb93cf3757f592a73aec,ChIJjXKlefhEwokR2DUtKPZij7Y
Love And Delicious Deli Grocery,"365 Avenue X, Brooklyn",40.59085,-73.96956,0d86a21759c9fc8f441c31136ae13e304d54b59e,ChIJHdKFk1lEwokR81mJ2gfjba8
Love Garden,"804 East 180th Street, Bronx",40.8462084,-73.8853257,48c9f4efc7d33b807a25a88eeee6c1012457a19e,ChIJt8WIDYn0wokRcqJnOCm7iJU
Loves More Than Just Wings,"124-15 Rockaway Boulevard, Queens",40.6756445,-73.8132994,7fbb7192ff75218be8a6291aa79bc5606329be6f,ChIJuU1Tvj5nwokRFGlF-TA-Fw8
Lower East Side Coffee Shop,"442 East 14th Street, New York",40.730375,-73.98076,553be0ca90af3ac860f7e121eb9bcdc7c74ae407,ChIJ5eXu2nVZwokRUlf2LxTzRjs
Lower East Side Pizza,"181 East Broadway, New York",40.7138346,-73.9892124,77c53d0c6e2ab675835758dd53e90dabf8647b26,ChIJhddvdylawokRBy_QVy20DRE
LT Clam Bar Restaurant,"3484 East Tremont Avenue, Bronx",40.8314589,-73.8271225,2fd5fa0e1a06473482744edeef8e07eb3a5b8d02,ChIJMfPGgTiLwokRQTuAmSRKYjc
LuAnne's,"112 Smith Street, Brooklyn",40.6879065,-73.9898441,b034a591edd2e87d435a28abbc75adda1108ae89,ChIJVUnIE05awokRTYC1d5YMs9g
LuAnne's Wild Ginger All-Asian Vegan,"380 Broome Street, New York",40.7204216,-73.9964845,f2ff604eceaecf0d81db4fe2dd7085ca28b5e129,ChIJB-pK8ohZwokRWbnoTJHg0sM
Lucali,"575 Henry Street, New York",40.6818076,-74.000307,bfa17bb2a401684b663bffce96754b388c8b0a38,ChIJ395CMVlawokRt2oLH_8zmvI
Lucca Restaurant,"3019 Westchester Avenue, Bronx",40.8476952,-73.8317982,cad1f3ee835a2cfd28a21fb9598fd3f95a1c80ef,ChIJK8huOFeLwokROl8fUfrP1iw
Luce,"2014 Broadway, New York",40.7759073,-73.981811,9e6992ff3d5cc3c9d121e59f6c73bb77fc779678,ChIJF0MHvopYwokRDZbwzlcwP78
Lucho Barrios Restaurant,"356 East 148th Street, Bronx",40.8157387,-73.9197397,c70fe495c477d4bb806f008b4e514eebda2b2270,ChIJb-6KZ8_1wokRtKfgZBSgq_E
Lucia Pizza,"13655 Roosevelt Avenue, Flushing",40.760242,-73.828164,9a1f93fc5ac7dcec68ef296c2bcc9db6b9f03d08,ChIJ05JUTBBgwokR5r9N-VKn6Rg
Luciano's,"15 MetroTech Center, Brooklyn",40.6940734,-73.9847089,bba810d436def1eaf3a387d1c64e1530305507ab,ChIJDVfJ5UpawokR4E6oY3pMn-c
Luck Garden,"1587 Watson Avenue, Bronx",40.8265979,-73.8756079,9cbc9b6b88c2c84b199882a1fc871d8bfaaa08db,ChIJsVdMGeX0wokRWiSnB4Cbn-I
Luck Thai,"386 5th Avenue, Brooklyn",40.670955,-73.984999,580143dede3ffedd26456f76f99dd841417e88dc,ChIJXe7J2_1awokRLTsuSe5WNQ0
Lucky,"50-8 69th Street, Woodside",40.7367064,-73.896208,dd06f2ad85665075ed356199f6e8efcb6ff40986,ChIJA_wUqw9fwokRZ9jkOaZVymM
Lucky,"627 Sutter Avenue, Brooklyn",40.6694421,-73.8957771,97f51f53b2d300f79434ca8d20fc707850fcaabe,ChIJ3bl_RFFcwokRRwC4QwcqOWI
Lucky 7 Fish,"563 East Tremont Avenue # 6, Bronx",40.8467218,-73.8945555,59efd9be668fb3411a36a04c03506f1f45258a27,ChIJjb0r-mP0wokRl6K7yA31rkA
Lucky Chen,"1266 Broadway, Brooklyn",40.6910184,-73.9250604,2107b8caaf5cba9baa37651310dce9df83f31893,ChIJnc1ekg1cwokRFZWEj4-lB5I
Lucky Cheng's,"93 Ludlow Street, New York",40.7185622,-73.9893807,595a1cb5841a3d8ac1f29294f466e6fea460b0a3,ChIJORjnnYNZwokR1uP2odXPR_I
Lucky Chicken,"377 1st Avenue, New York",40.7364259,-73.9791668,e279a017e8322c251ce4115e9ac056eb1925c7e2,ChIJs__cEAtZwokRnK1ldFoc6VI
Lucky Eastern Restaurant,"2702 East Tremont Avenue, Bronx",40.842443,-73.845859,4c51c4a9f01f7c4c754aa494d6b91920ab8e9fb2,ChIJLcyvQ7L0wokRjw7IScrnMJI
Lucky Fortune,"3945 Amboy Road, Staten Island",40.5515843,-74.1500753,1db47c8d495977dae1efe6411eff5cd174ebdaa9,ChIJTT_OgLdLwokRo4ic9yy4Pyo
Lucky Fresh Tortillas,"188-21 Union Turnpike, Fresh Meadows",40.729602,-73.780656,a082c48b1dfdcd6f3bcdf10537a79ded7bf1911d,ChIJp0izW6ZhwokRoDIk7jvfgw0
Lucky Garden,"2460 Nostrand Avenue, Brooklyn",40.624787,-73.946825,da45ca2ec39e96ea0e8612e3a5932998a6f355a5,ChIJJxd3O65EwokR55sYuFcaMnE
Lucky Hand Pull Noodle House,"46-22 Kissena Boulevard, Flushing",40.749917,-73.818788,e360f0c2a4c98bac4356719015d898ddfaeda2eb,ChIJj71PmWpgwokRm1yysdJSQ9U
Lucky House,"343 Lewis Avenue, Brooklyn",40.6838235,-73.9350576,9624186ecd696b0e14b62c42bbd857044a3fd8cb,ChIJI8-ZCHZcwokRNQFgWugNy2w
Lucky King Rice Restaurant,"24843 Jericho Turnpike, Jamaica",40.7266381,-73.7167161,42885ceeaddea5df05654e6f3d382a3dedb71ca1,ChIJ3VSpYU9iwokRvERax-ZpS4s
Lucky Pizza,"27-10 Queens Plaza South, Queens",40.7499596,-73.9396089,43c82f68b012a0d64ab345570acd07f2be3f7e39,ChIJY8DemNVYwokRc8Ft_A8Yirc
Lucky Star,"39-03 104th Street, Flushing",40.7505268,-73.8617961,acbce05527be5b84f5665d0f607625692f64beda,ChIJb9-f8MZfwokR1SKAJhq1Wow
Lucky Star,"9419 Astoria Boulevard, Flushing",40.7631158,-73.8745577,201d5b3d5aabdf6f71cd8af3d204fb7f6a6ef718,ChIJeY1CH5dfwokRB7Xk0nfybHc
Lucky Star,"2149 Knapp Street, Brooklyn",40.6001381,-73.9336686,8c6ce722104f2d09f1ea92eb310333035b6ce2c7,ChIJNXtGz2JDwokRk_zUPbX3ezs
Lucky Star,"401 Mother Gaston Boulevard, Brooklyn",40.6693017,-73.9064647,c7d06dc7d17a1dd6f889f3da090418a8bb24d5fb,ChIJwXwGTVlcwokRvbaklTmWgg8
Lucky Star,"205-23 Linden Boulevard, St. Albans",40.6960467,-73.7471314,7aac1af1bdc93cfa2a1136b8f47e4e3f1cdaf06c,ChIJG99VBeJjwokRjYi3fYcx1FQ
Lucky Star,"807 Southern Boulevard, Bronx",40.8169009,-73.8959758,40b2817ab12d8fda00cdd110e975d4830e2a0abb,ChIJAaNTHqz1wokRATunjfjEuSs
Lucky Star,"145 West Kingsbridge Road, Bronx",40.8695938,-73.9033166,c8457c1fdd7c003a4717f185f0794d331dde7424,ChIJ12QvAI_zwokRilXvq5V39VA
Lucky Star Kitchen,"809 Astoria Boulevard, Astoria",40.7726895,-73.9321805,c48e62dd208ad32ef76daea994d5ac592dac419a,ChIJc8a4d0xfwokRggpOjIB4LdQ
Lucky Star Restaurant,"13 Marcus Garvey Boulevard, Brooklyn",40.6995092,-73.941169,863062130cd2258c262770fc318700835a1b7eab,ChIJia9sV_dbwokRR0wLHEby0ks
Lucky Star Restaurant,"1621 Unionport Road, Bronx",40.8410209,-73.8635689,b69e434091afe040287206c9d29ab5023bbe3d04,ChIJ7xX8Zr70wokR_YWYqbm9hkQ
Lucky Strike Manhattan,"624-660 W. 42nd Street, New York",40.761484,-74.0009669,a20ce745db48cc23ff0093f0a14a9795bfc09744,ChIJEdKU9ktYwokR8DqCoOqsuV4
Luckys Queens,"100-11 Astoria Boulevard #1, Flushing",40.7621074,-73.868703,0ce296694350adbe7ac1202a0cfe414afba877cd,ChIJj2cRXZRfwokR36kKdVSSQLM
Luen hop Chinese Kitchen,"118-33 Guy R Brewer Boulevard, Jamaica",40.6828392,-73.7819356,66c5cc046f583bdd5f6d19cff352a9557cec0725,ChIJe7fR681mwokR6URStfDDzKM
Lugo Caffe,"1 Pennsylvania Plaza, New York",40.7514923,-73.9927912,168c472f4f7bdcfb5de1115065a36931d9e13ead,ChIJhZJ3Yq5ZwokRHV8wUcpD8vs
Lugo's,"1089 Cypress Avenue, Flushing",40.696473,-73.899924,e86f3e979213e2edf3869e53bd9613c971b37965,ChIJNYP1dy9cwokRjhKCxAX_Za4
Luigi's Pizza,"20515 35th Avenue, Flushing",40.7670175,-73.7822485,bdebe5ef3c7b1274fdf6674d47b67d49148d401b,ChIJm_TPS9ZhwokRZsA1ERY5H-M
Luigi's Pizza,"686 5th Avenue, Brooklyn",40.6616168,-73.9933571,0e73a0f8ffaf661cbf1802f05ea24377c3624030,ChIJV__HFOZawokRBgRgfCsQ28I
Luis & Sons Direct Services Llc,"1806Vyse Ave., Suite N5, Bronx",40.8379319,-73.8848945,a14425329220f081f5ef9f8609ab2579cb608aad,ChIJ06708fT0wokRd_voW9Pj_CM
Luke's Lobster,"242 East 81st Street, New York",40.7746864,-73.9545579,1f9dc55bbfec5bc0f6cc29a0f9a79458fa5fd3de,ChIJ8YYpur5YwokRW4TXrqxT-1k
Luke's Lobster,"93 East 7th Street, New York",40.7269998,-73.9852639,f4d5d2f0e726edaf1bea0233b511200b24c7b376,ChIJeUDdIp1ZwokRuudtrp6g0HM
Luke's Lobster,"26 South William Street, New York",40.704516,-74.0109683,0bd01f3721404a69670d1fa0189f04fa86d9a235,ChIJEdxJIBRawokRK4AqcCIkKbA
Luksus,"615 Manhattan Avenue, Brooklyn",40.7234209,-73.9507884,d31917c2d439dca7bdf7d96638b3417bff22bcff,ChIJlaFjTURZwokRvsN6V805OEk
Lulu & Po,"154 Carlton Avenue, Brooklyn",40.693039,-73.972968,1ae49ec58d8b59f07a84b772d8625b4e54b783d2,ChIJhWwcv7dbwokRQoAtG945OYE
Lulu Seafood,"20-07 127th Street, College Point",40.7814097,-73.8407897,c1f6fd7d0ba0621e66721a9db1dc72ea0ecc5dc7,ChIJ1XjTxKyKwokREUzYwej-QLM
Luna Azul,"623 South Broadway, Yonkers",40.9119128,-73.8968794,e0962c5073509265649c66abd6c90a3382b4f0a4,ChIJ1_DdTlrywokROSPLJxAd1ic
Lunchbox Brooklyn,"120 Norman Avenue, Brooklyn",40.7259163,-73.9498334,000ab537d7a97d6cae594395de1c938102725dde,ChIJe5f0eUZZwokREBFzfAgc7EM
Lunetta Beste pizza,"1162 1st Avenue, New York",40.762412,-73.959599,16a8b117864bd0ae26ed4b392795acfd8b27ab64,ChIJ6zrkHOhYwokRdwtPsrJETMg
Lung Hop Kitchen,"1393 Hancock Street, Brooklyn",40.6956101,-73.9079608,da0fb928fcd3b24cbc32eaa67bba8b597609552a,ChIJnzqDZiNcwokRTR1d_rc45u0
Lupes Place,"1798 Westchester Avenue, Bronx",40.8316019,-73.8665352,53bca2bdf0699e3b1f2515a8e7dcbdf6c7f7da21,ChIJbaN77un0wokRD4H2m1p5LJw
Lupita Restaurant,"561 Southern Boulevard, Bronx",40.8126881,-73.9032128,7b5dcd1ac49c117d0f682a0b47276355418c6b62,ChIJQQ_Ng7r1wokRRfGrecqHgT0
Lure Fishbar,"142 Mercer Street, New York",40.7246651,-73.9982612,909cf2febe4e9caf95421a1a7fc9e80b997a5638,ChIJgS2D-o5ZwokRgS5knl8ipzI
Luscious Thai,"1099 1st Avenue, New York",40.7605153,-73.9616852,2e16edf1986c61d7ab3f59a7da27435c927a4ed6,ChIJm1ijuedYwokRdF5C0nIuNZ0
Luv N Oven Pizza,"120 Dekalb Avenue, Brooklyn",40.6896773,-73.9775669,972329bc4c50deb6d32b9605fe57c73b42ef9806,ChIJB2fB-7NbwokRDST_Z567jhA
Lux Bar & Grill,"92 Nagle Avenue, New York",40.860697,-73.927797,51b7ba60295dd2cd95ebb1f291edecaa6190fd89,ChIJJwbpggb0wokRWEq5Y1AsVkM
Luzzo's,"213 1st Avenue, New York",40.7305745,-73.9834651,f3f758d1276297b58f5c62e8822a2234f8fc7b82,ChIJaf7QAJ5ZwokR0I29INQQLXU
Lydig Coffee Shop,"721 Lydig Avenue, Bronx",40.8546357,-73.866471,c800d8d791af8bc01b23bce8991c61d1ac08b262,ChIJt3h5np_0wokRDVZOBiTbD8I
M & F Pizzeria,"723 4th Avenue, Brooklyn",40.6611437,-73.9970158,31f9a1d6c4ec017ecf1f2a5fc0b30e345224163b,ChIJN5TC-uhawokRN2ftqXe897o
M & J Pizza,"10 Akron Street, Staten Island",40.611886,-74.1585,f5537734247d3072d9ae65df59a363ced306a2be,ChIJLZNz-U9MwokRy0y7wEKtAuY
M & J Pizza,"10 Akron Plaza, Staten Island",40.6118864,-74.1585001,4bd8c58d9e5cf66344a6bd188f2d41a7033fe62c,ChIJLZNz-U9MwokRmEYHeyAO968
M & M Country Kitchen Inc,"9304 Avenue L, Brooklyn",40.636589,-73.897736,4734fea4070d198296614c50c889e2a25174d4ea,ChIJv6ZdVdpcwokRD6A7u7uNi-8
M & R Pizza,"7 East 208th Street, Bronx",40.8806916,-73.8830592,b8b0d80f7a8051881223139c766edb3b81582ea8,ChIJyZwQYgvzwokRnyQXLilTqaA
M&J Yi Ping Xiang,"60-10 Kissena Boulevard, Flushing",40.7397295,-73.8151429,5367d94a300bdfadc6feab738e3ff02d3ccd1ce9,ChIJn3G84FxgwokR933tZD5nEIs
M. Wells Dinette,"MoMA PS1, 22-25 Jackson Avenue, Long Island City",40.7455676,-73.9470602,802c67a4b00da22ccc50dc6a69c7293817d6c377,ChIJYeUKsChZwokRrDKp87lE02Q
